# Discharge.ft^3_s@15237003.20210101.csv generated at 2022-12-06 22:49:05 (UTC+00:00) by AQUARIUS Time-Series 21.4.366.0
# 
# Time-series identifier: Discharge.ft^3/s@15237003
# Location: NELLIE JUAN R TRIB NR HUNTER AK
# UTC offset: (UTC-09:00)
# Value units: ft^3/s
# Value parameter: Discharge
# Interpolation type: Instantaneous Values
# Time-series type: Derived
# 
# Export options: Corrected signal from 2021-01-01T09:00:00Z to 2022-12-02T09:00:00Z
# 
# CSV data starts at line 15.
# 
ISO 8601 UTC,Timestamp (UTC-09:00),Value,Approval Level,Grade,Qualifiers
2021-09-21T14:15:00Z,2021-09-21 05:15:00,12.4836348661356,Working,50,"ESTIMATED"
2021-09-21T14:30:00Z,2021-09-21 05:30:00,12.9582232134572,Working,50,"ESTIMATED"
2021-09-21T14:45:00Z,2021-09-21 05:45:00,13.4397109229716,Working,50,"ESTIMATED"
2021-09-21T15:00:00Z,2021-09-21 06:00:00,13.8811282412724,Working,50,"ESTIMATED"
2021-09-21T15:15:00Z,2021-09-21 06:15:00,14.1735945632393,Working,50,"ESTIMATED"
2021-09-21T15:30:00Z,2021-09-21 06:30:00,14.4986458542091,Working,50,"ESTIMATED"
2021-09-21T15:45:00Z,2021-09-21 06:45:00,14.6896470240299,Working,50,"ESTIMATED"
2021-09-21T16:00:00Z,2021-09-21 07:00:00,14.9254338195669,Working,50,"ESTIMATED"
2021-09-21T16:15:00Z,2021-09-21 07:15:00,15.2226062138654,Working,50,"ESTIMATED"
2021-09-21T16:30:00Z,2021-09-21 07:30:00,15.4748511745995,Working,50,"ESTIMATED"
2021-09-21T16:45:00Z,2021-09-21 07:45:00,15.6380093140047,Working,50,"ESTIMATED"
2021-09-21T17:00:00Z,2021-09-21 08:00:00,15.7543126122887,Working,50,"ESTIMATED"
2021-09-21T17:15:00Z,2021-09-21 08:15:00,15.8784501740953,Working,50,"ESTIMATED"
2021-09-21T17:30:00Z,2021-09-21 08:30:00,15.9569692699834,Working,50,"ESTIMATED"
2021-09-21T17:45:00Z,2021-09-21 08:45:00,16.0179091032157,Working,50,"ESTIMATED"
2021-09-21T18:00:00Z,2021-09-21 09:00:00,16.0109351908579,Working,50,"ESTIMATED"
2021-09-21T18:15:00Z,2021-09-21 09:15:00,16.0099264530045,Working,50,"ESTIMATED"
2021-09-21T18:30:00Z,2021-09-21 09:30:00,15.9588926889438,Working,50,"ESTIMATED"
2021-09-21T18:45:00Z,2021-09-21 09:45:00,15.8558712614758,Working,50,"ESTIMATED"
2021-09-21T19:00:00Z,2021-09-21 10:00:00,15.6302800819602,Working,50,"ESTIMATED"
2021-09-21T19:15:00Z,2021-09-21 10:15:00,15.6106012201998,Working,50,"ESTIMATED"
2021-09-21T19:30:00Z,2021-09-21 10:30:00,15.5059978426479,Working,50,"ESTIMATED"
2021-09-21T19:45:00Z,2021-09-21 10:45:00,15.3466601893666,Working,50,"ESTIMATED"
2021-09-21T20:00:00Z,2021-09-21 11:00:00,15.1864246235818,Working,50,"ESTIMATED"
2021-09-21T20:15:00Z,2021-09-21 11:15:00,14.9745411128704,Working,50,"ESTIMATED"
2021-09-21T20:30:00Z,2021-09-21 11:30:00,14.6773740974824,Working,50,"ESTIMATED"
2021-09-21T20:45:00Z,2021-09-21 11:45:00,14.4638404399705,Working,50,"ESTIMATED"
2021-09-21T21:00:00Z,2021-09-21 12:00:00,14.2680786329964,Working,50,"ESTIMATED"
2021-09-21T21:15:00Z,2021-09-21 12:15:00,14.129208881864,Working,50,"ESTIMATED"
2021-09-21T21:30:00Z,2021-09-21 12:30:00,13.9468315761257,Working,50,"ESTIMATED"
2021-09-21T21:45:00Z,2021-09-21 12:45:00,13.8538324130607,Working,50,"ESTIMATED"
2021-09-21T22:00:00Z,2021-09-21 13:00:00,13.6317087797312,Working,50,"ESTIMATED"
2021-09-21T22:15:00Z,2021-09-21 13:15:00,13.3500593885332,Working,50,"ESTIMATED"
2021-09-21T22:30:00Z,2021-09-21 13:30:00,13.0673053922209,Working,50,"ESTIMATED"
2021-09-21T22:45:00Z,2021-09-21 13:45:00,12.8479562150592,Working,50,"ESTIMATED"
2021-09-21T23:00:00Z,2021-09-21 14:00:00,12.7277295820238,Working,50,"ESTIMATED"
2021-09-21T23:15:00Z,2021-09-21 14:15:00,12.5219278342787,Working,50,"ESTIMATED"
2021-09-21T23:30:00Z,2021-09-21 14:30:00,12.2950579426561,Working,50,"ESTIMATED"
2021-09-21T23:45:00Z,2021-09-21 14:45:00,12.1413866578196,Working,50,"ESTIMATED"
2021-09-22T00:00:00Z,2021-09-21 15:00:00,12.0155284259197,Working,50,"ESTIMATED"
2021-09-22T00:15:00Z,2021-09-21 15:15:00,11.867592193916,Working,50,"ESTIMATED"
2021-09-22T00:30:00Z,2021-09-21 15:30:00,11.754240019069,Working,50,"ESTIMATED"
2021-09-22T00:45:00Z,2021-09-21 15:45:00,11.6975203496899,Working,50,"ESTIMATED"
2021-09-22T01:00:00Z,2021-09-21 16:00:00,11.6885120231944,Working,50,"ESTIMATED"
2021-09-22T01:15:00Z,2021-09-21 16:15:00,11.6402609104261,Working,50,"ESTIMATED"
2021-09-22T01:30:00Z,2021-09-21 16:30:00,11.5939946568427,Working,50,"ESTIMATED"
2021-09-22T01:45:00Z,2021-09-21 16:45:00,11.6095865331628,Working,50,"ESTIMATED"
2021-09-22T02:00:00Z,2021-09-21 17:00:00,11.6616629838372,Working,50,"ESTIMATED"
2021-09-22T02:15:00Z,2021-09-21 17:15:00,11.7460449546812,Working,50,"ESTIMATED"
2021-09-22T02:30:00Z,2021-09-21 17:30:00,11.9292330339602,Working,50,"ESTIMATED"
2021-09-22T02:45:00Z,2021-09-21 17:45:00,12.0386683655071,Working,50,"ESTIMATED"
2021-09-22T03:00:00Z,2021-09-21 18:00:00,12.1404474257362,Working,50,"ESTIMATED"
2021-09-22T03:15:00Z,2021-09-21 18:15:00,12.351785533506,Working,50,"ESTIMATED"
2021-09-22T03:30:00Z,2021-09-21 18:30:00,12.6002876098909,Working,50,"ESTIMATED"
2021-09-22T03:45:00Z,2021-09-21 18:45:00,12.8232950574345,Working,50,"ESTIMATED"
2021-09-22T04:00:00Z,2021-09-21 19:00:00,13.1483026980096,Working,50,"ESTIMATED"
2021-09-22T04:15:00Z,2021-09-21 19:15:00,13.5609014342282,Working,50,"ESTIMATED"
2021-09-22T04:30:00Z,2021-09-21 19:30:00,13.8984057849692,Working,50,"ESTIMATED"
2021-09-22T04:45:00Z,2021-09-21 19:45:00,14.2938367017042,Working,50,"ESTIMATED"
2021-09-22T05:00:00Z,2021-09-21 20:00:00,14.6687808640679,Working,50,"ESTIMATED"
2021-09-22T05:15:00Z,2021-09-21 20:15:00,15.1587351839371,Working,50,"ESTIMATED"
2021-09-22T05:30:00Z,2021-09-21 20:30:00,15.6624258223735,Working,50,"ESTIMATED"
2021-09-22T05:45:00Z,2021-09-21 20:45:00,16.15731394403,Working,50,"ESTIMATED"
2021-09-22T06:00:00Z,2021-09-21 21:00:00,16.6271209240591,Working,50,"ESTIMATED"
2021-09-22T06:15:00Z,2021-09-21 21:15:00,17.1260690956584,Working,50,"ESTIMATED"
2021-09-22T06:30:00Z,2021-09-21 21:30:00,17.6790479452926,Working,50,"ESTIMATED"
2021-09-22T06:45:00Z,2021-09-21 21:45:00,18.2976865388757,Working,50,"ESTIMATED"
2021-09-22T07:00:00Z,2021-09-21 22:00:00,18.9729985602846,Working,50,"ESTIMATED"
2021-09-22T07:15:00Z,2021-09-21 22:15:00,19.5701052586384,Working,50,"ESTIMATED"
2021-09-22T07:30:00Z,2021-09-21 22:30:00,20.2381589360889,Working,50,"ESTIMATED"
2021-09-22T07:45:00Z,2021-09-21 22:45:00,20.8939766546318,Working,50,"ESTIMATED"
2021-09-22T08:00:00Z,2021-09-21 23:00:00,21.5630346865137,Working,50,"ESTIMATED"
2021-09-22T08:15:00Z,2021-09-21 23:15:00,22.20445869829,Working,50,"ESTIMATED"
2021-09-22T08:30:00Z,2021-09-21 23:30:00,22.9102784408186,Working,50,"ESTIMATED"
2021-09-22T08:45:00Z,2021-09-21 23:45:00,23.6432201990351,Working,50,"ESTIMATED"
2021-09-22T09:00:00Z,2021-09-22 00:00:00,24.406059758352,Working,50,"ESTIMATED"
2021-09-22T09:15:00Z,2021-09-22 00:15:00,25.039588955784,Working,50,"ESTIMATED"
2021-09-22T09:30:00Z,2021-09-22 00:30:00,25.7171675124459,Working,50,"ESTIMATED"
2021-09-22T09:45:00Z,2021-09-22 00:45:00,26.4921352181123,Working,50,"ESTIMATED"
2021-09-22T10:00:00Z,2021-09-22 01:00:00,27.260541032882,Working,50,"ESTIMATED"
2021-09-22T10:15:00Z,2021-09-22 01:15:00,27.9406437387732,Working,50,"ESTIMATED"
2021-09-22T10:30:00Z,2021-09-22 01:30:00,28.7931607916923,Working,50,"ESTIMATED"
2021-09-22T10:45:00Z,2021-09-22 01:45:00,29.5113168040278,Working,50,"ESTIMATED"
2021-09-22T21:30:00Z,2021-09-22 12:30:00,28.4384193019921,Working,50,"ESTIMATED"
2021-09-22T21:45:00Z,2021-09-22 12:45:00,26.6080146589591,Working,50,"ESTIMATED"
2021-09-22T22:00:00Z,2021-09-22 13:00:00,24.8469046990482,Working,50,"ESTIMATED"
2021-09-22T22:15:00Z,2021-09-22 13:15:00,23.2847964039728,Working,50,"ESTIMATED"
2021-09-22T22:30:00Z,2021-09-22 13:30:00,21.8327062832228,Working,50,"ESTIMATED"
2021-09-22T22:45:00Z,2021-09-22 13:45:00,20.4783213110942,Working,50,"ESTIMATED"
2021-09-22T23:00:00Z,2021-09-22 14:00:00,19.1816279942415,Working,50,"ESTIMATED"
2021-09-22T23:15:00Z,2021-09-22 14:15:00,17.9181517969359,Working,50,"ESTIMATED"
2021-09-22T23:30:00Z,2021-09-22 14:30:00,16.8734454041763,Working,50,"ESTIMATED"
2021-09-22T23:45:00Z,2021-09-22 14:45:00,15.8983840642907,Working,50,"ESTIMATED"
2021-09-23T00:00:00Z,2021-09-22 15:00:00,15.0866350415189,Working,50,"ESTIMATED"
2021-09-23T00:15:00Z,2021-09-22 15:15:00,14.355767640088,Working,50,"ESTIMATED"
2021-09-23T00:30:00Z,2021-09-22 15:30:00,13.6696099926322,Working,50,"ESTIMATED"
2021-09-23T00:45:00Z,2021-09-22 15:45:00,13.0343786606974,Working,50,"ESTIMATED"
2021-09-23T01:00:00Z,2021-09-22 16:00:00,12.430979436606,Working,50,"ESTIMATED"
2021-09-23T01:15:00Z,2021-09-22 16:15:00,11.88838521994,Working,50,"ESTIMATED"
2021-09-23T01:30:00Z,2021-09-22 16:30:00,11.4187195786331,Working,50,"ESTIMATED"
2021-09-23T01:45:00Z,2021-09-22 16:45:00,11.046525971623,Working,50,"ESTIMATED"
2021-09-23T02:00:00Z,2021-09-22 17:00:00,10.7910540292825,Working,50,"ESTIMATED"
2021-09-23T02:15:00Z,2021-09-22 17:15:00,10.6036127311442,Working,50,"ESTIMATED"
2021-09-23T02:30:00Z,2021-09-22 17:30:00,10.4446854422984,Working,50,"ESTIMATED"
2021-09-23T02:45:00Z,2021-09-22 17:45:00,10.3050313025991,Working,50,"ESTIMATED"
2021-09-23T03:00:00Z,2021-09-22 18:00:00,10.1750898505202,Working,50,"ESTIMATED"
2021-09-23T03:15:00Z,2021-09-22 18:15:00,10.0957387541828,Working,50,"ESTIMATED"
2021-09-23T03:30:00Z,2021-09-22 18:30:00,10.0692188048401,Working,50,"ESTIMATED"
2021-09-23T03:45:00Z,2021-09-22 18:45:00,10.0483920659484,Working,50,"ESTIMATED"
2021-09-23T04:00:00Z,2021-09-22 19:00:00,10.024387318339,Working,50,"ESTIMATED"
2021-09-23T04:15:00Z,2021-09-22 19:15:00,10.0132677181897,Working,50,"ESTIMATED"
2021-09-23T04:30:00Z,2021-09-22 19:30:00,9.98532891967602,Working,50,"ESTIMATED"
2021-09-23T04:45:00Z,2021-09-22 19:45:00,9.9486706995065,Working,50,"ESTIMATED"
2021-09-23T05:00:00Z,2021-09-22 20:00:00,9.94161074296324,Working,50,"ESTIMATED"
2021-09-23T05:15:00Z,2021-09-22 20:15:00,9.9417338324146,Working,50,"ESTIMATED"
2021-09-23T05:30:00Z,2021-09-22 20:30:00,9.92750351061737,Working,50,"ESTIMATED"
2021-09-23T05:45:00Z,2021-09-22 20:45:00,9.95874796472921,Working,50,"ESTIMATED"
2021-09-23T06:00:00Z,2021-09-22 21:00:00,9.98847313126721,Working,50,"ESTIMATED"
2021-09-23T06:15:00Z,2021-09-22 21:15:00,9.98859671008664,Working,50,"ESTIMATED"
2021-09-23T06:30:00Z,2021-09-22 21:30:00,9.97110985994236,Working,50,"ESTIMATED"
2021-09-23T06:45:00Z,2021-09-22 21:45:00,9.9688338410497,Working,50,"ESTIMATED"
2021-09-23T07:00:00Z,2021-09-22 22:00:00,9.9721565784217,Working,50,"ESTIMATED"
2021-09-23T07:15:00Z,2021-09-22 22:15:00,9.97468010314197,Working,50,"ESTIMATED"
2021-09-23T07:30:00Z,2021-09-22 22:30:00,9.98200688646659,Working,50,"ESTIMATED"
2021-09-23T07:45:00Z,2021-09-22 22:45:00,9.98132980068892,Working,50,"ESTIMATED"
2021-09-23T08:00:00Z,2021-09-22 23:00:00,9.96385368667572,Working,50,"ESTIMATED"
2021-09-23T08:15:00Z,2021-09-22 23:15:00,9.93762640257279,Working,50,"ESTIMATED"
2021-09-23T08:30:00Z,2021-09-22 23:30:00,9.90270642438915,Working,50,"ESTIMATED"
2021-09-23T08:45:00Z,2021-09-22 23:45:00,9.88852325577779,Working,50,"ESTIMATED"
2021-09-23T09:00:00Z,2021-09-23 00:00:00,9.91011133791217,Working,50,"ESTIMATED"
2021-09-23T09:15:00Z,2021-09-23 00:15:00,9.97806842193503,Working,50,"ESTIMATED"
2021-09-23T09:30:00Z,2021-09-23 00:30:00,10.0054353793669,Working,50,"ESTIMATED"
2021-09-23T09:45:00Z,2021-09-23 00:45:00,10.0658776765039,Working,50,"ESTIMATED"
2021-09-23T10:00:00Z,2021-09-23 01:00:00,10.1209563542838,Working,50,"ESTIMATED"
2021-09-23T10:15:00Z,2021-09-23 01:15:00,10.1909453822009,Working,50,"ESTIMATED"
2021-09-23T10:30:00Z,2021-09-23 01:30:00,10.2449638049638,Working,50,"ESTIMATED"
2021-09-23T10:45:00Z,2021-09-23 01:45:00,10.3313249182076,Working,50,"ESTIMATED"
2021-09-23T11:00:00Z,2021-09-23 02:00:00,10.441562508617,Working,50,"ESTIMATED"
2021-09-23T11:15:00Z,2021-09-23 02:15:00,10.5452415210874,Working,50,"ESTIMATED"
2021-09-23T11:30:00Z,2021-09-23 02:30:00,10.637110526629,Working,50,"ESTIMATED"
2021-09-23T11:45:00Z,2021-09-23 02:45:00,10.7253999974179,Working,50,"ESTIMATED"
2021-09-23T12:00:00Z,2021-09-23 03:00:00,10.8074561290003,Working,50,"ESTIMATED"
2021-09-23T12:15:00Z,2021-09-23 03:15:00,10.8977984257446,Working,50,"ESTIMATED"
2021-09-23T12:30:00Z,2021-09-23 03:30:00,11.029647847937,Working,50,"ESTIMATED"
2021-09-23T12:45:00Z,2021-09-23 03:45:00,11.1426203003508,Working,50,"ESTIMATED"
2021-09-23T13:00:00Z,2021-09-23 04:00:00,11.2317812253921,Working,50,"ESTIMATED"
2021-09-23T13:15:00Z,2021-09-23 04:15:00,11.3545271923817,Working,50,"ESTIMATED"
2021-09-23T13:30:00Z,2021-09-23 04:30:00,11.5054526409793,Working,50,"ESTIMATED"
2021-09-23T13:45:00Z,2021-09-23 04:45:00,11.6325369258517,Working,50,"ESTIMATED"
2021-09-23T14:00:00Z,2021-09-23 05:00:00,11.7442637866801,Working,50,"ESTIMATED"
2021-09-23T14:15:00Z,2021-09-23 05:15:00,11.8587463387374,Working,50,"ESTIMATED"
2021-09-23T14:30:00Z,2021-09-23 05:30:00,11.9779034354753,Working,50,"ESTIMATED"
2021-09-23T14:45:00Z,2021-09-23 05:45:00,12.0632715924988,Working,50,"ESTIMATED"
2021-09-23T15:00:00Z,2021-09-23 06:00:00,12.1180022284665,Working,50,"ESTIMATED"
2021-09-23T15:15:00Z,2021-09-23 06:15:00,12.1068369165892,Working,50,"ESTIMATED"
2021-09-23T15:30:00Z,2021-09-23 06:30:00,12.1570060057273,Working,50,"ESTIMATED"
2021-09-23T15:45:00Z,2021-09-23 06:45:00,12.1722877499233,Working,50,"ESTIMATED"
2021-09-23T16:00:00Z,2021-09-23 07:00:00,12.2454985221208,Working,50,"ESTIMATED"
2021-09-23T16:15:00Z,2021-09-23 07:15:00,12.3133449288423,Working,50,"ESTIMATED"
2021-09-23T16:30:00Z,2021-09-23 07:30:00,12.4267069538387,Working,50,"ESTIMATED"
2021-09-23T16:45:00Z,2021-09-23 07:45:00,12.550657653909,Working,50,"ESTIMATED"
2021-09-23T17:00:00Z,2021-09-23 08:00:00,12.7207702826892,Working,50,"ESTIMATED"
2021-09-23T17:15:00Z,2021-09-23 08:15:00,12.9975035173085,Working,50,"ESTIMATED"
2021-09-23T17:30:00Z,2021-09-23 08:30:00,13.3139701700508,Working,50,"ESTIMATED"
2021-09-23T17:45:00Z,2021-09-23 08:45:00,13.6515041696678,Working,50,"ESTIMATED"
2021-09-23T18:00:00Z,2021-09-23 09:00:00,14.0891286985304,Working,50,"ESTIMATED"
2021-09-23T18:15:00Z,2021-09-23 09:15:00,14.6499424858799,Working,50,"ESTIMATED"
2021-09-23T18:30:00Z,2021-09-23 09:30:00,15.2089044456886,Working,50,"ESTIMATED"
2021-09-23T18:45:00Z,2021-09-23 09:45:00,15.862520721829,Working,50,"ESTIMATED"
2021-09-23T19:00:00Z,2021-09-23 10:00:00,16.6379994337643,Working,50,"ESTIMATED"
2021-09-23T19:15:00Z,2021-09-23 10:15:00,17.3939947271585,Working,50,"ESTIMATED"
2021-09-23T19:30:00Z,2021-09-23 10:30:00,18.1177835599614,Working,50,"ESTIMATED"
2021-09-23T19:45:00Z,2021-09-23 10:45:00,18.9203119111341,Working,50,"ESTIMATED"
2021-09-23T20:00:00Z,2021-09-23 11:00:00,19.8182243889249,Working,50,"ESTIMATED"
2021-09-23T20:15:00Z,2021-09-23 11:15:00,20.7355026591231,Working,50,"ESTIMATED"
2021-09-23T20:30:00Z,2021-09-23 11:30:00,21.7701431992874,Working,50,"ESTIMATED"
2021-09-23T20:45:00Z,2021-09-23 11:45:00,22.9383234812082,Working,50,"ESTIMATED"
2021-09-23T21:00:00Z,2021-09-23 12:00:00,24.245158536983,Working,50,"ESTIMATED"
2021-09-23T21:15:00Z,2021-09-23 12:15:00,25.6657243352755,Working,50,"ESTIMATED"
2021-09-23T21:30:00Z,2021-09-23 12:30:00,27.303376420653,Working,50,"ESTIMATED"
2021-09-23T21:45:00Z,2021-09-23 12:45:00,29.0184771791814,Working,50,"ESTIMATED"
2021-09-24T20:15:00Z,2021-09-24 11:15:00,29.1663136494792,Working,50,"ESTIMATED"
2021-09-24T20:30:00Z,2021-09-24 11:30:00,28.1184627575902,Working,50,"ESTIMATED"
2021-09-24T20:45:00Z,2021-09-24 11:45:00,27.09139907399,Working,50,"ESTIMATED"
2021-09-24T21:00:00Z,2021-09-24 12:00:00,26.1213976499161,Working,50,"ESTIMATED"
2021-09-24T21:15:00Z,2021-09-24 12:15:00,25.2140911572964,Working,50,"ESTIMATED"
2021-09-24T21:30:00Z,2021-09-24 12:30:00,24.3930117589679,Working,50,"ESTIMATED"
2021-09-24T21:45:00Z,2021-09-24 12:45:00,23.7372484497033,Working,50,"ESTIMATED"
2021-09-24T22:00:00Z,2021-09-24 13:00:00,23.122432674467,Working,50,"ESTIMATED"
2021-09-24T22:15:00Z,2021-09-24 13:15:00,22.4781942885109,Working,50,"ESTIMATED"
2021-09-24T22:30:00Z,2021-09-24 13:30:00,21.7810340858595,Working,50,"ESTIMATED"
2021-09-24T22:45:00Z,2021-09-24 13:45:00,21.1670345014736,Working,50,"ESTIMATED"
2021-09-24T23:00:00Z,2021-09-24 14:00:00,20.5294242948949,Working,50,"ESTIMATED"
2021-09-24T23:15:00Z,2021-09-24 14:15:00,19.9841922029382,Working,50,"ESTIMATED"
2021-09-24T23:30:00Z,2021-09-24 14:30:00,19.4948455149097,Working,50,"ESTIMATED"
2021-09-24T23:45:00Z,2021-09-24 14:45:00,19.0280626850414,Working,50,"ESTIMATED"
2021-09-25T00:00:00Z,2021-09-24 15:00:00,18.6520016995476,Working,50,"ESTIMATED"
2021-09-25T00:15:00Z,2021-09-24 15:15:00,18.3517120937521,Working,50,"ESTIMATED"
2021-09-25T00:30:00Z,2021-09-24 15:30:00,18.0449539593849,Working,50,"ESTIMATED"
2021-09-25T00:45:00Z,2021-09-24 15:45:00,17.7946272008116,Working,50,"ESTIMATED"
2021-09-25T01:00:00Z,2021-09-24 16:00:00,17.5872230566747,Working,50,"ESTIMATED"
2021-09-25T01:15:00Z,2021-09-24 16:15:00,17.4535764120521,Working,50,"ESTIMATED"
2021-09-25T01:30:00Z,2021-09-24 16:30:00,17.3501243095554,Working,50,"ESTIMATED"
2021-09-25T01:45:00Z,2021-09-24 16:45:00,17.2535411640924,Working,50,"ESTIMATED"
2021-09-25T02:00:00Z,2021-09-24 17:00:00,17.18271665966,Working,50,"ESTIMATED"
2021-09-25T02:15:00Z,2021-09-24 17:15:00,17.1234954448884,Working,50,"ESTIMATED"
2021-09-25T02:30:00Z,2021-09-24 17:30:00,17.1085476755602,Working,50,"ESTIMATED"
2021-09-25T02:45:00Z,2021-09-24 17:45:00,17.140302231144,Working,50,"ESTIMATED"
2021-09-25T03:00:00Z,2021-09-24 18:00:00,17.1278671394576,Working,50,"ESTIMATED"
2021-09-25T03:15:00Z,2021-09-24 18:15:00,17.1495377923009,Working,50,"ESTIMATED"
2021-09-25T03:30:00Z,2021-09-24 18:30:00,17.2181016769288,Working,50,"ESTIMATED"
2021-09-25T03:45:00Z,2021-09-24 18:45:00,17.2309835550975,Working,50,"ESTIMATED"
2021-09-25T04:00:00Z,2021-09-24 19:00:00,17.248953467732,Working,50,"ESTIMATED"
2021-09-25T04:15:00Z,2021-09-24 19:15:00,17.3051122764206,Working,50,"ESTIMATED"
2021-09-25T04:30:00Z,2021-09-24 19:30:00,17.413853780481,Working,50,"ESTIMATED"
2021-09-25T04:45:00Z,2021-09-24 19:45:00,17.5231712508759,Working,50,"ESTIMATED"
2021-09-25T05:00:00Z,2021-09-24 20:00:00,17.7030577712081,Working,50,"ESTIMATED"
2021-09-25T05:15:00Z,2021-09-24 20:15:00,17.892358385417,Working,50,"ESTIMATED"
2021-09-25T05:30:00Z,2021-09-24 20:30:00,18.056944704643,Working,50,"ESTIMATED"
2021-09-25T05:45:00Z,2021-09-24 20:45:00,18.2720866648795,Working,50,"ESTIMATED"
2021-09-25T06:00:00Z,2021-09-24 21:00:00,18.4423007931428,Working,50,"ESTIMATED"
2021-09-25T06:15:00Z,2021-09-24 21:15:00,18.6124964533074,Working,50,"ESTIMATED"
2021-09-25T06:30:00Z,2021-09-24 21:30:00,18.8181631883151,Working,50,"ESTIMATED"
2021-09-25T06:45:00Z,2021-09-24 21:45:00,19.0202260995278,Working,50,"ESTIMATED"
2021-09-25T07:00:00Z,2021-09-24 22:00:00,19.1740669830648,Working,50,"ESTIMATED"
2021-09-25T07:15:00Z,2021-09-24 22:15:00,19.2814669879072,Working,50,"ESTIMATED"
2021-09-25T07:30:00Z,2021-09-24 22:30:00,19.4019945472729,Working,50,"ESTIMATED"
2021-09-25T07:45:00Z,2021-09-24 22:45:00,19.568322499343,Working,50,"ESTIMATED"
2021-09-25T08:00:00Z,2021-09-24 23:00:00,19.7116735669555,Working,50,"ESTIMATED"
2021-09-25T08:15:00Z,2021-09-24 23:15:00,19.8831009005433,Working,50,"ESTIMATED"
2021-09-25T08:30:00Z,2021-09-24 23:30:00,20.0788745054472,Working,50,"ESTIMATED"
2021-09-25T08:45:00Z,2021-09-24 23:45:00,20.2719050301997,Working,50,"ESTIMATED"
2021-09-25T09:00:00Z,2021-09-25 00:00:00,20.4767723163824,Working,50,"ESTIMATED"
2021-09-25T09:15:00Z,2021-09-25 00:15:00,20.7382205571652,Working,50,"ESTIMATED"
2021-09-25T09:30:00Z,2021-09-25 00:30:00,20.9859888439313,Working,50,"ESTIMATED"
2021-09-25T09:45:00Z,2021-09-25 00:45:00,21.305978584548,Working,50,"ESTIMATED"
2021-09-25T10:00:00Z,2021-09-25 01:00:00,21.6300752566864,Working,50,"ESTIMATED"
2021-09-25T10:15:00Z,2021-09-25 01:15:00,22.0081951643872,Working,50,"ESTIMATED"
2021-09-25T10:30:00Z,2021-09-25 01:30:00,22.3982095673881,Working,50,"ESTIMATED"
2021-09-25T10:45:00Z,2021-09-25 01:45:00,22.8117212091622,Working,50,"ESTIMATED"
2021-09-25T11:00:00Z,2021-09-25 02:00:00,23.2234923040706,Working,50,"ESTIMATED"
2021-09-25T11:15:00Z,2021-09-25 02:15:00,23.6746801812629,Working,50,"ESTIMATED"
2021-09-25T11:30:00Z,2021-09-25 02:30:00,24.1551707597793,Working,50,"ESTIMATED"
2021-09-25T11:45:00Z,2021-09-25 02:45:00,24.6627483046422,Working,50,"ESTIMATED"
2021-09-25T12:00:00Z,2021-09-25 03:00:00,25.3545750634525,Working,50,"ESTIMATED"
2021-09-25T12:15:00Z,2021-09-25 03:15:00,26.111323097643,Working,50,"ESTIMATED"
2021-09-25T12:30:00Z,2021-09-25 03:30:00,26.894429360888,Working,50,"ESTIMATED"
2021-09-25T12:45:00Z,2021-09-25 03:45:00,27.7313696427609,Working,50,"ESTIMATED"
2021-09-25T13:00:00Z,2021-09-25 04:00:00,28.6193728280394,Working,50,"ESTIMATED"
2021-09-25T13:15:00Z,2021-09-25 04:15:00,29.5092634262484,Working,50,"ESTIMATED"
2021-09-25T22:00:00Z,2021-09-25 13:00:00,29.4182700732862,Working,50,"ESTIMATED"
2021-09-25T22:15:00Z,2021-09-25 13:15:00,28.7045827968051,Working,50,"ESTIMATED"
2021-09-25T22:30:00Z,2021-09-25 13:30:00,28.0591330693545,Working,50,"ESTIMATED"
2021-09-25T22:45:00Z,2021-09-25 13:45:00,27.4993106176262,Working,50,"ESTIMATED"
2021-09-25T23:00:00Z,2021-09-25 14:00:00,26.8860780915206,Working,50,"ESTIMATED"
2021-09-25T23:15:00Z,2021-09-25 14:15:00,26.3660785988926,Working,50,"ESTIMATED"
2021-09-25T23:30:00Z,2021-09-25 14:30:00,25.854590530051,Working,50,"ESTIMATED"
2021-09-25T23:45:00Z,2021-09-25 14:45:00,25.3866755655183,Working,50,"ESTIMATED"
2021-09-26T00:00:00Z,2021-09-25 15:00:00,24.9484611536828,Working,50,"ESTIMATED"
2021-09-26T00:15:00Z,2021-09-25 15:15:00,24.5576860032096,Working,50,"ESTIMATED"
2021-09-26T00:30:00Z,2021-09-25 15:30:00,24.2143314385652,Working,50,"ESTIMATED"
2021-09-26T00:45:00Z,2021-09-25 15:45:00,23.9151679861993,Working,50,"ESTIMATED"
2021-09-26T01:00:00Z,2021-09-25 16:00:00,23.6771438154698,Working,50,"ESTIMATED"
2021-09-26T01:15:00Z,2021-09-25 16:15:00,23.4575795855135,Working,50,"ESTIMATED"
2021-09-26T01:30:00Z,2021-09-25 16:30:00,23.3182495754154,Working,50,"ESTIMATED"
2021-09-26T01:45:00Z,2021-09-25 16:45:00,23.1584390769132,Working,50,"ESTIMATED"
2021-09-26T02:00:00Z,2021-09-25 17:00:00,23.0189900815444,Working,50,"ESTIMATED"
2021-09-26T02:15:00Z,2021-09-25 17:15:00,22.8850867688668,Working,50,"ESTIMATED"
2021-09-26T02:30:00Z,2021-09-25 17:30:00,22.7438204687239,Working,50,"ESTIMATED"
